IP Address,Timestamp,User Type,User Agent,Endpoint,Request Type,Status Code,Response Time,Compliant
192.168.1.2,2023-01-02 14:04:02,developer,Android/84.0,/api/v1/inventory,PUT,500,319,True
37.17.53.239,2023-01-02 14:04:39,aadmin,Firefox/84.0,/api/v1/products,GET,200,938,False
192.168.1.3,2023-01-02 14:04:54,developer,Chrome/87.0,/api/v1/inventory,POST,200,792,True
192.168.1.1,2023-01-02 14:06:53,developer,Opera/73.0,/api/v1/orders,GET,401,208,True
192.168.1.1,2023-01-02 14:07:07,analyst,Android/84.0,/api/v1/inventory,GET,303,369,True
137.127.9.167,2023-01-02 14:07:38,develOper,Android/84.0,/api/v1/payments,POST,403,257,False
192.168.1.3,2023-01-02 14:14:31,developer,Safari,/api/v1/orders,POST,304,582,True
1.95.251.1,2023-01-02 14:14:59,analyzt,iPhone; CPU OS 12_4_9,/api/v1/products,GET,403,795,False
192.168.1.3,2023-01-02 14:15:52,developer,iPhone; CPU OS 12_4_9,/api/v1/products,POST,200,549,True
192.168.1.2,2023-01-02 14:17:24,admin,Firefox/84.0,/api/v1/dashboard,PUT,502,651,True
192.168.1.3,2023-01-02 14:18:37,developer,Chrome/87.0,/api/v1/inventory,POST,304,709,True
110.229.80.208,2023-01-02 14:22:04,admiin,Edge/89.0,/api/v1/products,DELETE,303,924,False
192.168.1.3,2023-01-02 14:30:41,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,200,424,True
207.236.178.171,2023-01-02 14:31:27,devloper,Android/84.0,/api/v1/dashboard,PUT,200,535,False
160.174.152.134,2023-01-02 14:35:49,deve1oper,Chrome/87.0,/api/v1/payments,PUT,304,593,False
192.168.1.2,2023-01-02 14:42:45,developer,Chrome/87.0,/api/v1/inventory,PUT,200,161,True
143.231.186.9,2023-01-02 14:43:13,devloper,Safari,/api/v1/configuration,GET,502,261,False
192.168.1.1,2023-01-02 14:46:43,admin,Firefox/84.0,/api/v1/configuration,GET,200,859,True
192.168.1.1,2023-01-02 14:46:54,developer,Firefox/84.0,/api/v1/products,POST,200,211,True
57.208.96.247,2023-01-02 14:56:40,analyst,Chrome/87.0,/api/v1/payments,POST,403,354,False
23.214.158.214,2023-01-02 14:57:15,analyzt,Safari,/api/v1/inventory,DELETE,200,815,False
192.168.1.3,2023-01-02 15:02:15,admin,Android/84.0,/api/v1/payments,GET,303,875,True
192.168.1.2,2023-01-02 15:04:50,analyst,Opera/73.0,/api/v1/orders,GET,403,373,True
36.174.58.139,2023-01-02 15:11:29,developer,Edge/89.0,/api/v1/configuration,POST,500,418,False
124.112.238.108,2023-01-02 15:20:03,developer,Edge/89.0,/api/v1/payments,PUT,403,540,False
183.104.12.85,2023-01-02 15:24:43,aadmin,Chrome/87.0,/api/v1/configuration,POST,200,292,False
192.168.1.1,2023-01-02 15:27:19,admin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,DELETE,502,837,True
192.168.1.1,2023-01-02 15:29:40,developer,Android/84.0,/api/v1/products,GET,200,194,True
192.168.1.3,2023-01-02 15:32:10,admin,Safari,/api/v1/configuration,PUT,401,249,True
192.168.1.3,2023-01-02 15:32:35,developer,Firefox/84.0,/api/v1/products,GET,304,676,True
192.168.1.1,2023-01-02 15:33:10,admin,iPhone; CPU OS 12_4_9,/api/v1/configuration,GET,404,788,True
192.168.1.3,2023-01-02 15:33:41,analyst,Edge/89.0,/api/v1/orders,GET,404,394,True
69.120.117.220,2023-01-02 15:37:47,developer,Opera/73.0,/api/v1/inventory,GET,403,803,False
192.168.1.2,2023-01-02 15:38:52,admin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,POST,401,577,True
214.10.44.187,2023-01-02 15:39:21,deve1oper,Opera/73.0,/api/v1/inventory,POST,200,344,False
88.201.110.95,2023-01-02 15:41:22,developer,Opera/73.0,/api/v1/payments,POST,200,355,False
52.23.34.221,2023-01-02 15:42:13,analyst,Edge/89.0,/api/v1/orders,GET,303,431,False
107.225.74.72,2023-01-02 15:50:14,deve1oper,Safari,/api/v1/orders,PUT,200,643,False
194.255.57.254,2023-01-02 15:51:02,devloper,iPhone; CPU OS 12_4_9,/api/v1/configuration,PUT,401,903,False
105.110.167.5,2023-01-02 15:52:43,developer,Chrome/87.0,/api/v1/products,PUT,200,217,False
100.148.124.65,2023-01-02 15:53:51,aadmin,iPhone; CPU OS 12_4_9,/api/v1/configuration,DELETE,404,713,False
192.168.1.2,2023-01-02 15:58:41,developer,Android/84.0,/api/v1/orders,GET,403,472,True
192.168.1.3,2023-01-02 16:06:53,analyst,Opera/73.0,/api/v1/orders,GET,404,30,True
223.172.150.92,2023-01-02 16:09:51,analyzt,Safari,/api/v1/orders,GET,401,535,False
192.168.1.2,2023-01-02 16:10:23,analyst,Android/84.0,/api/v1/products,GET,304,588,True
23.127.79.34,2023-01-02 16:10:37,deve1oper,Chrome/87.0,/api/v1/orders,POST,401,832,False
192.168.1.1,2023-01-02 16:14:24,developer,Opera/73.0,/api/v1/inventory,GET,303,425,True
192.168.1.2,2023-01-02 16:15:44,developer,Chrome/87.0,/api/v1/orders,GET,200,278,True
192.168.1.2,2023-01-02 16:22:30,developer,Chrome/87.0,/api/v1/orders,GET,200,939,True
49.238.118.252,2023-01-02 16:23:41,devloper,Safari,/api/v1/configuration,PUT,502,507,False
192.168.1.1,2023-01-02 16:23:51,analyst,Android/84.0,/api/v1/orders,GET,401,381,True
37.91.138.123,2023-01-02 16:24:01,deve1oper,Safari,/api/v1/dashboard,GET,404,945,False
192.168.1.3,2023-01-02 16:25:20,admin,Opera/73.0,/api/v1/payments,DELETE,200,455,True
47.16.163.212,2023-01-02 16:25:52,analyst,Opera/73.0,/api/v1/configuration,POST,200,738,False
129.99.44.39,2023-01-02 16:28:11,develOper,Opera/73.0,/api/v1/payments,POST,200,911,False
192.168.1.2,2023-01-02 16:30:16,analyzt,Edge/89.0,/api/v1/products,DELETE,404,6,False
149.152.252.254,2023-01-02 16:30:52,developer,Edge/89.0,/api/v1/configuration,GET,403,250,False
121.246.189.98,2023-01-02 16:32:39,develOper,Opera/73.0,/api/v1/configuration,GET,404,478,False
192.168.1.2,2023-01-02 16:34:08,developer,Safari,/api/v1/orders,PUT,502,293,True
45.86.111.89,2023-01-02 16:37:25,developer,Firefox/84.0,/api/v1/dashboard,GET,403,39,False
192.168.1.2,2023-01-02 16:37:54,admin,Safari,/api/v1/configuration,DELETE,304,124,True
192.168.1.1,2023-01-02 16:44:33,developer,Chrome/87.0,/api/v1/products,GET,502,520,True
192.168.1.1,2023-01-02 16:45:50,analyst,Firefox/84.0,/api/v1/orders,GET,200,582,True
5.186.178.118,2023-01-02 16:46:00,analyst,Firefox/84.0,/api/v1/configuration,PUT,500,293,False
38.150.120.160,2023-01-02 16:46:04,aadmin,Chrome/87.0,/api/v1/payments,POST,403,116,False
192.168.1.3,2023-01-02 16:48:27,analyst,Firefox/84.0,/api/v1/products,GET,304,55,True
192.168.1.2,2023-01-02 16:48:37,developer,Android/84.0,/api/v1/inventory,PUT,500,919,True
192.168.1.3,2023-01-02 16:49:12,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,200,836,True
18.207.202.120,2023-01-02 16:50:04,deve1oper,Opera/73.0,/api/v1/orders,GET,502,492,False
170.120.89.68,2023-01-02 16:52:44,aadmin,Opera/73.0,/api/v1/payments,GET,303,592,False
152.19.110.217,2023-01-02 17:01:34,analyst,Edge/89.0,/api/v1/configuration,POST,200,346,False
192.168.1.3,2023-01-02 17:05:38,developer,Safari,/api/v1/products,POST,200,62,True
85.54.39.176,2023-01-02 17:06:15,devloper,Chrome/87.0,/api/v1/inventory,PUT,502,273,False
192.168.1.2,2023-01-02 17:07:54,admin,Android/84.0,/api/v1/payments,DELETE,401,161,True
189.204.95.171,2023-01-02 17:17:32,aadmin,Opera/73.0,/api/v1/configuration,PUT,404,25,False
212.56.137.143,2023-01-02 17:17:52,develOper,Safari,/api/v1/inventory,GET,200,927,False
192.168.1.1,2023-01-02 17:31:13,developer,iPhone; CPU OS 12_4_9,/api/v1/products,GET,401,750,True
40.201.22.156,2023-01-02 17:32:42,aadmin,iPhone; CPU OS 12_4_9,/api/v1/payments,PUT,401,116,False
15.95.88.41,2023-01-02 17:34:37,devloper,Safari,/api/v1/dashboard,GET,200,347,False
154.156.76.111,2023-01-02 17:36:46,aadmin,Edge/89.0,/api/v1/configuration,POST,200,429,False
192.168.1.3,2023-01-02 17:37:16,admin,Opera/73.0,/api/v1/payments,POST,200,764,True
192.168.1.1,2023-01-02 17:38:19,admin,Android/84.0,/api/v1/dashboard,GET,500,570,True
102.35.154.170,2023-01-02 17:39:00,develOper,Firefox/84.0,/api/v1/dashboard,GET,200,955,False
209.117.77.32,2023-01-02 17:40:50,analyst,Chrome/87.0,/api/v1/dashboard,DELETE,200,763,False
192.168.1.2,2023-01-02 17:47:35,analyst,Edge/89.0,/api/v1/inventory,GET,404,776,True
192.168.1.2,2023-01-02 17:49:48,admin,Opera/73.0,/api/v1/configuration,PUT,303,11,True
173.205.226.160,2023-01-02 17:54:00,analyst,Chrome/87.0,/api/v1/configuration,GET,401,486,False
192.168.1.3,2023-01-02 17:54:47,analyst,Android/84.0,/api/v1/inventory,GET,200,537,True
192.168.1.1,2023-01-02 17:55:50,developer,Android/84.0,/api/v1/inventory,POST,200,642,True
192.168.1.2,2023-01-02 17:59:55,admin,Opera/73.0,/api/v1/payments,PUT,404,763,True
20.35.200.208,2023-01-02 18:10:59,analyzt,Opera/73.0,/api/v1/configuration,POST,502,982,False
163.72.77.222,2023-01-02 18:20:32,develOper,Firefox/84.0,/api/v1/payments,GET,401,913,False
195.201.230.199,2023-01-02 18:21:18,develOper,iPhone; CPU OS 12_4_9,/api/v1/configuration,POST,200,280,False
192.168.1.1,2023-01-02 18:22:27,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,401,753,True
33.134.126.2,2023-01-02 18:27:15,analyzt,Firefox/84.0,/api/v1/configuration,DELETE,200,578,False
192.168.1.3,2023-01-02 18:31:15,admin,Edge/89.0,/api/v1/dashboard,GET,303,294,True
145.221.118.121,2023-01-02 18:31:31,developer,Safari,/api/v1/configuration,POST,200,793,False
192.168.1.1,2023-01-02 18:31:35,developer,Opera/73.0,/api/v1/products,POST,200,67,True
88.72.121.158,2023-01-02 18:31:52,aadmin,Firefox/84.0,/api/v1/dashboard,GET,200,534,False
192.168.1.3,2023-01-02 18:31:58,developer,Chrome/87.0,/api/v1/inventory,GET,404,375,True
154.31.174.76,2023-01-02 18:32:11,aadmin,Chrome/87.0,/api/v1/payments,PUT,303,166,False
192.168.1.2,2023-01-02 18:36:30,admin,Chrome/87.0,/api/v1/payments,PUT,200,754,True
192.168.1.1,2023-01-02 18:37:23,developer,Chrome/87.0,/api/v1/products,GET,401,218,True
192.168.1.1,2023-01-02 18:38:45,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,GET,303,339,True
191.116.149.168,2023-01-02 18:39:05,developer,Opera/73.0,/api/v1/inventory,POST,500,705,False
192.168.1.3,2023-01-02 18:41:36,developer,Safari,/api/v1/products,GET,303,205,True
192.168.1.3,2023-01-02 18:42:21,analyst,Firefox/84.0,/api/v1/inventory,GET,200,773,True
192.168.1.2,2023-01-02 18:44:00,developer,Firefox/84.0,/api/v1/orders,GET,304,592,True
69.21.140.41,2023-01-02 18:44:28,deve1oper,Chrome/87.0,/api/v1/orders,DELETE,303,469,False
215.16.154.241,2023-01-02 18:44:35,admiin,iPhone; CPU OS 12_4_9,/api/v1/orders,PUT,200,383,False
192.168.1.3,2023-01-02 18:50:12,developer,Chrome/87.0,/api/v1/products,PUT,200,561,True
192.168.1.3,2023-01-02 18:56:38,analyst,Safari,/api/v1/inventory,GET,200,54,True
169.93.251.222,2023-01-02 19:11:08,devloper,Opera/73.0,/api/v1/products,DELETE,401,553,False
192.168.1.1,2023-01-02 19:11:15,developer,Safari,/api/v1/orders,GET,303,45,True
52.65.162.184,2023-01-02 19:11:17,develOper,Opera/73.0,/api/v1/payments,PUT,303,644,False
192.168.1.3,2023-01-02 19:14:55,developer,Android/84.0,/api/v1/inventory,POST,502,62,True
192.168.1.2,2023-01-02 19:20:48,admin,Android/84.0,/api/v1/configuration,POST,404,794,True
192.168.1.2,2023-01-02 19:22:57,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,PUT,303,334,True
192.168.1.2,2023-01-02 19:23:22,developer,Opera/73.0,/api/v1/inventory,POST,200,343,True
40.136.118.68,2023-01-02 19:26:17,develOper,Firefox/84.0,/api/v1/configuration,DELETE,200,762,False
23.247.57.7,2023-01-02 19:26:55,analyst,Android/84.0,/api/v1/configuration,DELETE,200,743,False
192.168.1.2,2023-01-02 19:28:34,analyst,Edge/89.0,/api/v1/products,GET,304,880,True
210.80.98.199,2023-01-02 19:28:48,analyst,Chrome/87.0,/api/v1/dashboard,GET,200,659,False
192.168.1.2,2023-01-02 19:36:27,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,PUT,403,458,True
192.168.1.1,2023-01-02 19:37:37,developer,Chrome/87.0,/api/v1/orders,GET,200,39,True
95.192.100.179,2023-01-02 19:43:49,develOper,Opera/73.0,/api/v1/inventory,POST,403,378,False
41.211.107.236,2023-01-02 19:49:28,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,401,410,False
46.101.251.240,2023-01-02 19:55:22,analyst,Firefox/84.0,/api/v1/orders,POST,502,385,False
197.178.6.4,2023-01-02 19:55:44,analyst,Firefox/84.0,/api/v1/configuration,PUT,200,337,False
192.168.1.2,2023-01-02 19:57:49,admin,Android/84.0,/api/v1/dashboard,DELETE,304,541,True
192.168.1.2,2023-01-02 20:05:07,admin,Android/84.0,/api/v1/payments,PUT,401,405,True
192.168.1.1,2023-01-02 20:06:41,admin,Opera/73.0,/api/v1/dashboard,DELETE,500,586,True
192.168.1.1,2023-01-02 20:11:01,admin,Firefox/84.0,/api/v1/payments,DELETE,200,914,True
112.254.197.105,2023-01-02 20:14:10,admiin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,GET,200,53,False
100.147.112.82,2023-01-02 20:15:36,admiin,Firefox/84.0,/api/v1/orders,GET,200,722,False
180.165.244.205,2023-01-02 20:18:51,analyst,Android/84.0,/api/v1/payments,DELETE,200,458,False
192.168.1.1,2023-01-02 20:27:09,developer,Edge/89.0,/api/v1/products,PUT,200,957,True
2.95.58.185,2023-01-02 20:29:16,devloper,Opera/73.0,/api/v1/payments,PUT,304,301,False
192.168.1.1,2023-01-02 20:31:47,admin,Chrome/87.0,/api/v1/configuration,DELETE,500,668,True
100.207.146.150,2023-01-02 20:36:12,devloper,Safari,/api/v1/configuration,POST,502,217,False
192.168.1.2,2023-01-02 20:41:13,admin,Edge/89.0,/api/v1/configuration,GET,200,142,True
192.168.1.3,2023-01-02 20:42:37,analyst,Opera/73.0,/api/v1/inventory,GET,200,536,True
192.168.1.1,2023-01-02 20:55:49,admin,Android/84.0,/api/v1/payments,GET,200,326,True
192.168.1.2,2023-01-02 20:59:54,developer,Android/84.0,/api/v1/inventory,GET,401,325,True
192.168.1.3,2023-01-02 21:03:31,admin,Firefox/84.0,/api/v1/dashboard,DELETE,304,489,True
130.102.3.17,2023-01-02 21:03:38,admiin,Edge/89.0,/api/v1/dashboard,GET,304,1000,False
192.168.1.2,2023-01-02 21:04:33,admin,Edge/89.0,/api/v1/configuration,GET,200,336,True
201.94.236.61,2023-01-02 21:06:23,aadmin,Chrome/87.0,/api/v1/orders,POST,200,732,False
192.168.1.2,2023-01-02 21:07:45,analyst,Chrome/87.0,/api/v1/products,GET,200,573,True
192.168.1.2,2023-01-02 21:09:46,developer,Android/84.0,/api/v1/orders,GET,500,115,True
4.131.19.237,2023-01-02 21:10:10,analyst,Edge/89.0,/api/v1/orders,GET,200,822,False
192.168.1.3,2023-01-02 21:11:31,analyst,Android/84.0,/api/v1/products,GET,200,184,True
84.150.13.255,2023-01-02 21:15:57,devloper,Chrome/87.0,/api/v1/payments,GET,502,204,False
192.168.1.2,2023-01-02 21:16:05,admin,Safari,/api/v1/payments,POST,401,806,True
192.168.1.1,2023-01-02 21:17:17,analyst,Firefox/84.0,/api/v1/orders,GET,502,287,True
55.59.226.254,2023-01-02 21:18:12,developer,Opera/73.0,/api/v1/products,GET,502,216,False
214.216.174.42,2023-01-02 21:19:37,analyzt,Opera/73.0,/api/v1/orders,GET,401,419,False
63.131.47.235,2023-01-02 21:23:21,develOper,Firefox/84.0,/api/v1/inventory,POST,401,322,False
129.57.183.135,2023-01-02 21:24:25,deve1oper,Android/84.0,/api/v1/configuration,PUT,200,429,False
192.168.1.1,2023-01-02 21:27:33,developer,Chrome/87.0,/api/v1/products,GET,303,600,True
192.168.1.2,2023-01-02 21:29:55,admin,Chrome/87.0,/api/v1/configuration,POST,304,878,True
192.168.1.2,2023-01-02 21:33:34,analyst,Opera/73.0,/api/v1/products,GET,200,532,True
170.142.15.226,2023-01-02 21:39:01,developer,Opera/73.0,/api/v1/products,PUT,502,492,False
193.82.139.174,2023-01-02 21:39:41,develOper,Safari,/api/v1/payments,PUT,303,78,False
192.168.1.2,2023-01-02 21:42:05,admin,Safari,/api/v1/payments,GET,304,254,True
28.252.247.81,2023-01-02 21:44:14,admiin,Android/84.0,/api/v1/dashboard,PUT,303,554,False
189.39.209.15,2023-01-02 21:49:15,develOper,Opera/73.0,/api/v1/payments,GET,502,960,False
3.114.1.13,2023-01-02 21:49:44,admiin,Safari,/api/v1/dashboard,DELETE,403,341,False
14.128.16.42,2023-01-02 21:50:31,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,PUT,200,627,False
203.50.219.228,2023-01-02 21:54:18,develOper,Firefox/84.0,/api/v1/orders,POST,200,357,False
192.168.1.1,2023-01-02 21:54:41,developer,Firefox/84.0,/api/v1/orders,GET,303,963,True
192.168.1.1,2023-01-02 21:56:21,developer,Edge/89.0,/api/v1/products,POST,303,662,True
90.30.183.134,2023-01-02 21:59:57,analyzt,Safari,/api/v1/inventory,GET,304,619,False
192.168.1.2,2023-01-02 22:01:23,developer,Safari,/api/v1/products,PUT,502,395,True
192.168.1.1,2023-01-02 22:02:41,analyst,Safari,/api/v1/products,GET,404,319,True
78.100.204.246,2023-01-02 22:02:50,developer,Edge/89.0,/api/v1/payments,PUT,200,431,False
36.126.86.64,2023-01-02 22:03:29,developer,Edge/89.0,/api/v1/configuration,GET,303,747,False
192.168.1.3,2023-01-02 22:04:20,analyst,Firefox/84.0,/api/v1/inventory,GET,401,425,True
192.168.1.1,2023-01-02 22:05:07,admin,Chrome/87.0,/api/v1/dashboard,DELETE,200,805,True
44.196.246.184,2023-01-02 22:09:40,analyst,Chrome/87.0,/api/v1/payments,PUT,200,614,False
192.168.1.2,2023-01-02 22:11:52,analyst,Firefox/84.0,/api/v1/orders,GET,200,371,True
174.186.6.179,2023-01-02 22:12:14,analyzt,Opera/73.0,/api/v1/orders,POST,502,18,False
192.168.1.1,2023-01-02 22:13:08,analyst,Edge/89.0,/api/v1/orders,GET,401,2,True
192.168.1.1,2023-01-02 22:16:49,admin,iPhone; CPU OS 12_4_9,/api/v1/payments,DELETE,200,415,True
192.168.1.2,2023-01-02 22:17:42,developer,Firefox/84.0,/api/v1/orders,POST,303,452,True
192.168.1.1,2023-01-02 22:22:34,admin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,GET,500,982,True
123.209.22.115,2023-01-02 22:23:06,analyst,Android/84.0,/api/v1/dashboard,POST,200,425,False
192.168.1.2,2023-01-02 22:25:56,admin,Opera/73.0,/api/v1/dashboard,POST,401,302,True
192.168.1.1,2023-01-02 22:28:26,analyst,Firefox/84.0,/api/v1/orders,GET,200,601,True
119.204.204.83,2023-01-02 22:28:38,deve1oper,Edge/89.0,/api/v1/dashboard,GET,401,988,False
192.168.1.3,2023-01-02 22:28:41,developer,Chrome/87.0,/api/v1/inventory,POST,502,847,True
135.113.249.79,2023-01-02 22:29:06,develOper,Android/84.0,/api/v1/configuration,GET,403,1000,False
9.94.15.128,2023-01-02 22:34:56,aadmin,Opera/73.0,/api/v1/dashboard,POST,500,164,False
57.202.199.50,2023-01-02 22:35:38,analyst,Edge/89.0,/api/v1/inventory,PUT,404,256,False
192.168.1.2,2023-01-02 22:38:04,admin,Opera/73.0,/api/v1/dashboard,PUT,500,843,True
192.168.1.2,2023-01-02 22:38:36,analyst,Firefox/84.0,/api/v1/inventory,GET,200,653,True
189.116.144.62,2023-01-02 22:42:13,deve1oper,Firefox/84.0,/api/v1/orders,GET,200,370,False
192.168.1.2,2023-01-02 22:42:33,analyst,Edge/89.0,/api/v1/orders,GET,401,90,True
192.168.1.1,2023-01-02 22:44:37,admin,Safari,/api/v1/configuration,POST,500,486,True
192.168.1.2,2023-01-02 22:49:07,developer,Safari,/api/v1/orders,PUT,401,554,True
192.168.1.2,2023-01-02 22:50:24,analyst,Edge/89.0,/api/v1/orders,GET,200,879,True
192.168.1.3,2023-01-02 22:55:00,analyst,Chrome/87.0,/api/v1/inventory,GET,200,555,True
8.92.49.154,2023-01-02 22:55:10,developer,Opera/73.0,/api/v1/dashboard,POST,303,864,False
192.168.1.1,2023-01-02 22:57:40,developer,Chrome/87.0,/api/v1/inventory,GET,401,438,True
192.168.1.3,2023-01-02 23:06:41,admin,Edge/89.0,/api/v1/configuration,DELETE,200,694,True
19.218.196.179,2023-01-02 23:07:00,analyst,Android/84.0,/api/v1/orders,PUT,304,234,False
99.69.61.84,2023-01-02 23:11:36,aadmin,iPhone; CPU OS 12_4_9,/api/v1/orders,GET,500,795,False
192.168.1.1,2023-01-02 23:12:23,admin,Edge/89.0,/api/v1/payments,DELETE,200,710,True
192.168.1.2,2023-01-02 23:12:28,developer,Opera/73.0,/api/v1/inventory,GET,200,83,True
139.255.165.181,2023-01-02 23:15:31,developer,iPhone; CPU OS 12_4_9,/api/v1/configuration,POST,200,180,False
22.203.84.211,2023-01-02 23:17:09,admiin,Firefox/84.0,/api/v1/configuration,POST,500,140,False
192.168.1.3,2023-01-02 23:20:09,admin,Safari,/api/v1/payments,DELETE,401,593,True
192.168.1.1,2023-01-02 23:31:26,admin,Safari,/api/v1/dashboard,PUT,500,470,True
58.184.245.252,2023-01-02 23:33:38,developer,Edge/89.0,/api/v1/configuration,PUT,500,27,False
38.181.6.166,2023-01-02 23:35:34,devloper,iPhone; CPU OS 12_4_9,/api/v1/configuration,POST,304,936,False
192.168.1.2,2023-01-02 23:36:19,analyst,Safari,/api/v1/products,GET,200,248,True
192.168.1.1,2023-01-02 23:39:34,admin,Android/84.0,/api/v1/configuration,GET,200,706,True
192.168.1.3,2023-01-02 23:39:50,analyst,Edge/89.0,/api/v1/inventory,GET,200,392,True
192.168.1.1,2023-01-02 23:44:36,developer,Edge/89.0,/api/v1/products,POST,304,742,True
192.168.1.3,2023-01-02 23:45:00,analyst,Edge/89.0,/api/v1/products,GET,500,707,True
60.117.164.250,2023-01-02 23:48:34,devloper,Firefox/84.0,/api/v1/orders,POST,303,415,False
192.168.1.3,2023-01-02 23:49:09,admin,Firefox/84.0,/api/v1/payments,PUT,304,350,True
49.181.174.1,2023-01-02 23:49:24,developer,Safari,/api/v1/configuration,DELETE,404,201,False
135.78.101.215,2023-01-02 23:54:09,develOper,Android/84.0,/api/v1/payments,POST,403,844,False
32.103.5.118,2023-01-02 23:54:17,analyst,Android/84.0,/api/v1/products,POST,500,469,False
192.168.1.3,2023-01-02 23:54:23,analyst,Chrome/87.0,/api/v1/products,GET,303,873,True
130.163.245.224,2023-01-03 00:00:34,developer,Safari,/api/v1/products,PUT,502,34,False
49.187.143.25,2023-01-03 00:04:39,aadmin,Chrome/87.0,/api/v1/orders,PUT,303,84,False
222.172.178.160,2023-01-03 00:13:44,analyzt,Safari,/api/v1/configuration,DELETE,500,112,False
192.168.1.1,2023-01-03 00:29:09,admin,Opera/73.0,/api/v1/dashboard,PUT,200,503,True
61.235.119.164,2023-01-03 00:32:02,analyzt,Chrome/87.0,/api/v1/payments,POST,303,208,False
192.168.1.2,2023-01-03 00:36:04,admin,Opera/73.0,/api/v1/dashboard,PUT,200,892,True
192.168.1.1,2023-01-03 00:39:05,developer,Safari,/api/v1/inventory,POST,401,536,True
192.168.1.1,2023-01-03 00:45:08,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,403,296,True
192.168.1.2,2023-01-03 00:47:48,developer,Chrome/87.0,/api/v1/inventory,GET,200,262,True
192.168.1.3,2023-01-03 00:48:17,analyst,Android/84.0,/api/v1/inventory,GET,303,760,True
192.168.1.2,2023-01-03 00:51:41,admin,Safari,/api/v1/configuration,POST,200,210,True
192.168.1.2,2023-01-03 00:55:19,admin,Opera/73.0,/api/v1/payments,POST,500,972,True
192.168.1.3,2023-01-03 00:57:04,admin,Opera/73.0,/api/v1/payments,PUT,200,992,True
209.225.210.56,2023-01-03 01:02:21,analyst,iPhone; CPU OS 12_4_9,/api/v1/dashboard,GET,200,389,False
62.41.67.196,2023-01-03 01:03:09,aadmin,Android/84.0,/api/v1/dashboard,GET,403,714,False
192.168.1.1,2023-01-03 01:09:02,analyst,Opera/73.0,/api/v1/products,GET,404,933,True
151.14.68.164,2023-01-03 01:09:08,analyst,Android/84.0,/api/v1/dashboard,PUT,200,383,False
37.33.126.183,2023-01-03 01:15:35,develOper,Chrome/87.0,/api/v1/dashboard,POST,200,325,False
192.168.1.1,2023-01-03 01:16:03,developer,Edge/89.0,/api/v1/products,POST,303,411,True
18.238.35.180,2023-01-03 01:21:12,deve1oper,Firefox/84.0,/api/v1/payments,DELETE,200,247,False
45.201.6.155,2023-01-03 01:22:08,analyzt,Safari,/api/v1/dashboard,POST,200,777,False
192.168.1.3,2023-01-03 01:26:59,developer,Chrome/87.0,/api/v1/products,GET,200,592,True
189.103.120.74,2023-01-03 01:28:47,deve1oper,Edge/89.0,/api/v1/dashboard,POST,200,956,False
197.48.79.122,2023-01-03 01:37:52,deve1oper,Safari,/api/v1/configuration,PUT,200,789,False
192.168.1.1,2023-01-03 01:39:52,analyst,iPhone; CPU OS 12_4_9,/api/v1/orders,GET,502,876,True
192.168.1.2,2023-01-03 01:40:06,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,200,300,True
192.168.1.3,2023-01-03 01:48:09,analyst,Edge/89.0,/api/v1/orders,GET,304,85,True
192.168.1.1,2023-01-03 01:51:18,developer,Edge/89.0,/api/v1/products,GET,404,772,True
110.84.254.219,2023-01-03 01:53:16,analyzt,iPhone; CPU OS 12_4_9,/api/v1/payments,DELETE,304,876,False
192.168.1.2,2023-01-03 01:59:29,developer,Edge/89.0,/api/v1/inventory,PUT,303,105,True
143.176.248.44,2023-01-03 02:00:16,developer,iPhone; CPU OS 12_4_9,/api/v1/payments,GET,200,753,False
192.168.1.3,2023-01-03 02:01:16,admin,Edge/89.0,/api/v1/configuration,GET,303,174,True
37.183.58.141,2023-01-03 02:02:15,devloper,Android/84.0,/api/v1/dashboard,GET,500,4,False
192.168.1.2,2023-01-03 02:03:48,admin,Opera/73.0,/api/v1/payments,DELETE,403,724,True
147.67.222.134,2023-01-03 02:05:00,admiin,Edge/89.0,/api/v1/payments,GET,200,418,False
192.168.1.1,2023-01-03 02:09:10,developer,iPhone; CPU OS 12_4_9,/api/v1/products,GET,403,409,True
192.168.1.1,2023-01-03 02:10:43,analyst,Edge/89.0,/api/v1/orders,GET,500,741,True
157.65.98.196,2023-01-03 02:11:14,analyst,Android/84.0,/api/v1/dashboard,PUT,200,944,False
192.168.1.1,2023-01-03 02:11:35,analyst,Safari,/api/v1/orders,GET,502,824,True
110.229.43.103,2023-01-03 02:15:03,admiin,Android/84.0,/api/v1/dashboard,GET,200,855,False
